Category,Number of Records,Quantity,Sales,Segment,Ship Mode
Office Supplies,1,5,$32,Corporate,Second Class
Office Supplies,1,5,$41,Corporate,Second Class
Office Supplies,1,5,$41,Corporate,Second Class
Office Supplies,1,5,$42,Corporate,Second Class
Office Supplies,1,5,$43,Corporate,Second Class
Office Supplies,1,5,$58,Corporate,Second Class
Office Supplies,1,5,$58,Corporate,Second Class
Office Supplies,1,5,$67,Corporate,Second Class
Office Supplies,1,5,$67,Corporate,Second Class
Office Supplies,1,5,$76,Corporate,Second Class
Office Supplies,1,5,$77,Corporate,Second Class
Office Supplies,1,5,$78,Corporate,Second Class
Office Supplies,1,5,$80,Corporate,Second Class
Office Supplies,1,5,$81,Corporate,Second Class
Office Supplies,1,5,$84,Corporate,Second Class
Office Supplies,1,5,$99,Corporate,Second Class
Office Supplies,1,5,$128,Corporate,Second Class
Office Supplies,1,5,$155,Corporate,Second Class
Office Supplies,1,5,$177,Corporate,Second Class
Office Supplies,1,5,$270,Corporate,Second Class
Office Supplies,1,5,$275,Corporate,Second Class
Office Supplies,1,5,$325,Corporate,Second Class
Office Supplies,1,5,$355,Corporate,Second Class
Office Supplies,1,5,$449,Corporate,Second Class
Office Supplies,1,5,$492,Corporate,Second Class
Office Supplies,1,5,$553,Corporate,Second Class
Office Supplies,1,5,$677,Corporate,Second Class
Office Supplies,1,5,$714,Corporate,Second Class
Office Supplies,1,5,$961,Corporate,Second Class
Office Supplies,1,5,"$1,158",Corporate,Second Class
Office Supplies,1,5,"$1,326",Corporate,Second Class
Office Supplies,1,5,"$4,164",Corporate,Second Class
Office Supplies,1,5,"$4,164",Corporate,Second Class
Office Supplies,1,6,$20,Corporate,Second Class
Office Supplies,1,6,$22,Corporate,Second Class
Office Supplies,1,6,$34,Corporate,Second Class
Office Supplies,1,6,$39,Corporate,Second Class
Office Supplies,1,6,$39,Corporate,Second Class
Office Supplies,1,6,$96,Corporate,Second Class
Office Supplies,1,6,$127,Corporate,Second Class
Office Supplies,1,6,$185,Corporate,Second Class
Office Supplies,1,6,$210,Corporate,Second Class
Office Supplies,1,6,$321,Corporate,Second Class
Office Supplies,1,6,$326,Corporate,Second Class
Office Supplies,1,6,$573,Corporate,Second Class
Office Supplies,1,6,$573,Corporate,Second Class
Office Supplies,1,6,$695,Corporate,Second Class
Office Supplies,1,6,"$1,263",Corporate,Second Class
Office Supplies,1,6,"$1,802",Corporate,Second Class
Office Supplies,1,7,$9,Corporate,Second Class
Office Supplies,1,7,$14,Corporate,Second Class
Office Supplies,1,7,$15,Corporate,Second Class
Office Supplies,1,7,$15,Corporate,Second Class
Office Supplies,1,7,$18,Corporate,Second Class
Office Supplies,1,7,$18,Corporate,Second Class
Office Supplies,1,7,$21,Corporate,Second Class
Office Supplies,1,7,$21,Corporate,Second Class
Office Supplies,1,7,$22,Corporate,Second Class
Office Supplies,1,7,$23,Corporate,Second Class
Office Supplies,1,7,$23,Corporate,Second Class
Office Supplies,1,7,$26,Corporate,Second Class
Office Supplies,1,7,$28,Corporate,Second Class
Office Supplies,1,7,$31,Corporate,Second Class
Office Supplies,1,7,$40,Corporate,Second Class
Office Supplies,1,7,$42,Corporate,Second Class
Office Supplies,1,7,$58,Corporate,Second Class
Office Supplies,1,7,$86,Corporate,Second Class
Office Supplies,1,7,$91,Corporate,Second Class
Office Supplies,1,7,$94,Corporate,Second Class
Office Supplies,1,7,$110,Corporate,Second Class
Office Supplies,1,7,$150,Corporate,Second Class
Office Supplies,1,7,$173,Corporate,Second Class
Office Supplies,1,7,$254,Corporate,Second Class
Office Supplies,1,7,$274,Corporate,Second Class
Office Supplies,1,7,$429,Corporate,Second Class
Office Supplies,1,7,"$1,085",Corporate,Second Class
Office Supplies,1,7,"$1,246",Corporate,Second Class
Office Supplies,1,7,"$2,105",Corporate,Second Class
Office Supplies,1,8,$16,Corporate,Second Class
Office Supplies,1,8,$19,Corporate,Second Class
Office Supplies,1,8,$20,Corporate,Second Class
Office Supplies,1,8,$41,Corporate,Second Class
Office Supplies,1,8,$41,Corporate,Second Class
Office Supplies,1,8,$47,Corporate,Second Class
Office Supplies,1,8,$116,Corporate,Second Class
Office Supplies,1,8,$248,Corporate,Second Class
Office Supplies,1,8,$288,Corporate,Second Class
Office Supplies,1,8,$288,Corporate,Second Class
Office Supplies,1,8,$328,Corporate,Second Class
Office Supplies,1,8,$629,Corporate,Second Class
Office Supplies,1,8,$763,Corporate,Second Class
Office Supplies,1,8,"$2,405",Corporate,Second Class
Office Supplies,1,9,$24,Corporate,Second Class
Office Supplies,1,9,$31,Corporate,Second Class
Office Supplies,1,9,$39,Corporate,Second Class
Office Supplies,1,9,$45,Corporate,Second Class
Office Supplies,1,9,$60,Corporate,Second Class
Office Supplies,1,9,$107,Corporate,Second Class
Office Supplies,1,9,$250,Corporate,Second Class
Office Supplies,1,9,$355,Corporate,Second Class
Office Supplies,1,9,"$1,633",Corporate,Second Class
Office Supplies,1,10,$32,Corporate,Second Class
Office Supplies,1,10,$33,Corporate,Second Class
Office Supplies,1,10,$510,Corporate,Second Class
Office Supplies,1,11,$72,Corporate,Second Class
Office Supplies,1,12,$365,Corporate,Second Class
Office Supplies,1,13,$31,Corporate,Second Class
Office Supplies,1,14,$427,Corporate,Second Class
Office Supplies,1,1,$1,Corporate,Standard Class
Office Supplies,1,1,$1,Corporate,Standard Class
Office Supplies,1,1,$1,Corporate,Standard Class
Office Supplies,1,1,$1,Corporate,Standard Class
Office Supplies,1,1,$1,Corporate,Standard Class
Office Supplies,1,1,$1,Corporate,Standard Class
Office Supplies,1,1,$1,Corporate,Standard Class
Office Supplies,1,1,$2,Corporate,Standard Class
Office Supplies,1,1,$2,Corporate,Standard Class
Office Supplies,1,1,$2,Corporate,Standard Class
Office Supplies,1,1,$2,Corporate,Standard Class
Office Supplies,1,1,$2,Corporate,Standard Class
Office Supplies,1,1,$2,Corporate,Standard Class
Office Supplies,1,1,$3,Corporate,Standard Class
Office Supplies,1,1,$3,Corporate,Standard Class
Office Supplies,1,1,$3,Corporate,Standard Class
Office Supplies,1,1,$3,Corporate,Standard Class
Office Supplies,1,1,$3,Corporate,Standard Class
Office Supplies,1,1,$3,Corporate,Standard Class
Office Supplies,1,1,$3,Corporate,Standard Class
Office Supplies,1,1,$3,Corporate,Standard Class
Office Supplies,1,1,$3,Corporate,Standard Class
Office Supplies,1,1,$3,Corporate,Standard Class
Office Supplies,1,1,$3,Corporate,Standard Class
Office Supplies,1,1,$3,Corporate,Standard Class
Office Supplies,1,1,$3,Corporate,Standard Class
Office Supplies,1,1,$3,Corporate,Standard Class
Office Supplies,1,1,$3,Corporate,Standard Class
Office Supplies,1,1,$4,Corporate,Standard Class
Office Supplies,1,1,$4,Corporate,Standard Class
Office Supplies,1,1,$4,Corporate,Standard Class
Office Supplies,1,1,$4,Corporate,Standard Class
Office Supplies,1,1,$4,Corporate,Standard Class
Office Supplies,1,1,$5,Corporate,Standard Class
Office Supplies,1,1,$5,Corporate,Standard Class
Office Supplies,1,1,$5,Corporate,Standard Class
Office Supplies,1,1,$5,Corporate,Standard Class
Office Supplies,1,1,$5,Corporate,Standard Class
Office Supplies,1,1,$5,Corporate,Standard Class
Office Supplies,1,1,$5,Corporate,Standard Class
Office Supplies,1,1,$5,Corporate,Standard Class
Office Supplies,1,1,$5,Corporate,Standard Class
Office Supplies,1,1,$6,Corporate,Standard Class
Office Supplies,1,1,$6,Corporate,Standard Class
Office Supplies,1,1,$6,Corporate,Standard Class
Office Supplies,1,1,$6,Corporate,Standard Class
Office Supplies,1,1,$6,Corporate,Standard Class
Office Supplies,1,1,$6,Corporate,Standard Class
Office Supplies,1,1,$6,Corporate,Standard Class
Office Supplies,1,1,$6,Corporate,Standard Class
Office Supplies,1,1,$6,Corporate,Standard Class
Office Supplies,1,1,$7,Corporate,Standard Class
Office Supplies,1,1,$7,Corporate,Standard Class
Office Supplies,1,1,$7,Corporate,Standard Class
Office Supplies,1,1,$7,Corporate,Standard Class
Office Supplies,1,1,$8,Corporate,Standard Class
Office Supplies,1,1,$8,Corporate,Standard Class
Office Supplies,1,1,$8,Corporate,Standard Class
Office Supplies,1,1,$8,Corporate,Standard Class
Office Supplies,1,1,$9,Corporate,Standard Class
Office Supplies,1,1,$10,Corporate,Standard Class
Office Supplies,1,1,$10,Corporate,Standard Class
Office Supplies,1,1,$10,Corporate,Standard Class
Office Supplies,1,1,$10,Corporate,Standard Class
Office Supplies,1,1,$11,Corporate,Standard Class
Office Supplies,1,1,$11,Corporate,Standard Class
Office Supplies,1,1,$13,Corporate,Standard Class
Office Supplies,1,1,$13,Corporate,Standard Class
Office Supplies,1,1,$14,Corporate,Standard Class
Office Supplies,1,1,$14,Corporate,Standard Class
Office Supplies,1,1,$14,Corporate,Standard Class
Office Supplies,1,1,$14,Corporate,Standard Class
Office Supplies,1,1,$15,Corporate,Standard Class
Office Supplies,1,1,$15,Corporate,Standard Class
Office Supplies,1,1,$16,Corporate,Standard Class
Office Supplies,1,1,$17,Corporate,Standard Class
Office Supplies,1,1,$20,Corporate,Standard Class
Office Supplies,1,1,$22,Corporate,Standard Class
Office Supplies,1,1,$22,Corporate,Standard Class
Office Supplies,1,1,$26,Corporate,Standard Class
Office Supplies,1,1,$26,Corporate,Standard Class
Office Supplies,1,1,$33,Corporate,Standard Class
Office Supplies,1,1,$37,Corporate,Standard Class
Office Supplies,1,1,$41,Corporate,Standard Class
Office Supplies,1,1,$43,Corporate,Standard Class
Office Supplies,1,1,$48,Corporate,Standard Class
Office Supplies,1,1,$49,Corporate,Standard Class
Office Supplies,1,1,$52,Corporate,Standard Class
Office Supplies,1,1,$55,Corporate,Standard Class
Office Supplies,1,1,$55,Corporate,Standard Class
Office Supplies,1,1,$55,Corporate,Standard Class
Office Supplies,1,1,$63,Corporate,Standard Class
Office Supplies,1,1,$64,Corporate,Standard Class
Office Supplies,1,1,$65,Corporate,Standard Class
Office Supplies,1,1,$65,Corporate,Standard Class
Office Supplies,1,1,$67,Corporate,Standard Class
Office Supplies,1,1,$81,Corporate,Standard Class
Office Supplies,1,1,$114,Corporate,Standard Class
Office Supplies,1,1,$143,Corporate,Standard Class
Office Supplies,1,1,$143,Corporate,Standard Class
Office Supplies,1,1,$158,Corporate,Standard Class
Office Supplies,1,1,$166,Corporate,Standard Class
Office Supplies,1,1,$388,Corporate,Standard Class
Office Supplies,1,1,$897,Corporate,Standard Class
Office Supplies,1,2,$2,Corporate,Standard Class
Office Supplies,1,2,$2,Corporate,Standard Class
Office Supplies,1,2,$2,Corporate,Standard Class
Office Supplies,1,2,$2,Corporate,Standard Class
Office Supplies,1,2,$2,Corporate,Standard Class
Office Supplies,1,2,$2,Corporate,Standard Class
Office Supplies,1,2,$3,Corporate,Standard Class
Office Supplies,1,2,$3,Corporate,Standard Class
Office Supplies,1,2,$3,Corporate,Standard Class
Office Supplies,1,2,$3,Corporate,Standard Class
Office Supplies,1,2,$3,Corporate,Standard Class
Office Supplies,1,2,$3,Corporate,Standard Class
Office Supplies,1,2,$3,Corporate,Standard Class
Office Supplies,1,2,$3,Corporate,Standard Class
Office Supplies,1,2,$4,Corporate,Standard Class
Office Supplies,1,2,$4,Corporate,Standard Class
Office Supplies,1,2,$4,Corporate,Standard Class
Office Supplies,1,2,$4,Corporate,Standard Class
Office Supplies,1,2,$5,Corporate,Standard Class
Office Supplies,1,2,$5,Corporate,Standard Class
Office Supplies,1,2,$5,Corporate,Standard Class
Office Supplies,1,2,$5,Corporate,Standard Class
Office Supplies,1,2,$5,Corporate,Standard Class
Office Supplies,1,2,$5,Corporate,Standard Class
Office Supplies,1,2,$5,Corporate,Standard Class
Office Supplies,1,2,$5,Corporate,Standard Class
Office Supplies,1,2,$5,Corporate,Standard Class
Office Supplies,1,2,$6,Corporate,Standard Class
Office Supplies,1,2,$6,Corporate,Standard Class
Office Supplies,1,2,$6,Corporate,Standard Class
Office Supplies,1,2,$6,Corporate,Standard Class
Office Supplies,1,2,$6,Corporate,Standard Class
Office Supplies,1,2,$6,Corporate,Standard Class
Office Supplies,1,2,$6,Corporate,Standard Class
Office Supplies,1,2,$6,Corporate,Standard Class
Office Supplies,1,2,$6,Corporate,Standard Class
Office Supplies,1,2,$7,Corporate,Standard Class
Office Supplies,1,2,$7,Corporate,Standard Class
Office Supplies,1,2,$7,Corporate,Standard Class
Office Supplies,1,2,$7,Corporate,Standard Class
Office Supplies,1,2,$7,Corporate,Standard Class
Office Supplies,1,2,$7,Corporate,Standard Class
Office Supplies,1,2,$7,Corporate,Standard Class
Office Supplies,1,2,$7,Corporate,Standard Class
Office Supplies,1,2,$7,Corporate,Standard Class
Office Supplies,1,2,$8,Corporate,Standard Class
Office Supplies,1,2,$8,Corporate,Standard Class
Office Supplies,1,2,$8,Corporate,Standard Class
Office Supplies,1,2,$8,Corporate,Standard Class
Office Supplies,1,2,$8,Corporate,Standard Class
Office Supplies,1,2,$8,Corporate,Standard Class
Office Supplies,1,2,$8,Corporate,Standard Class
Office Supplies,1,2,$9,Corporate,Standard Class
Office Supplies,1,2,$9,Corporate,Standard Class
Office Supplies,1,2,$9,Corporate,Standard Class
Office Supplies,1,2,$9,Corporate,Standard Class
Office Supplies,1,2,$9,Corporate,Standard Class
Office Supplies,1,2,$9,Corporate,Standard Class
Office Supplies,1,2,$9,Corporate,Standard Class
Office Supplies,1,2,$9,Corporate,Standard Class
Office Supplies,1,2,$9,Corporate,Standard Class
Office Supplies,1,2,$10,Corporate,Standard Class
Office Supplies,1,2,$10,Corporate,Standard Class
Office Supplies,1,2,$10,Corporate,Standard Class
Office Supplies,1,2,$10,Corporate,Standard Class
Office Supplies,1,2,$10,Corporate,Standard Class
Office Supplies,1,2,$10,Corporate,Standard Class
Office Supplies,1,2,$10,Corporate,Standard Class
Office Supplies,1,2,$10,Corporate,Standard Class
Office Supplies,1,2,$10,Corporate,Standard Class
Office Supplies,1,2,$10,Corporate,Standard Class
Office Supplies,1,2,$10,Corporate,Standard Class
Office Supplies,1,2,$10,Corporate,Standard Class
Office Supplies,1,2,$10,Corporate,Standard Class
Office Supplies,1,2,$11,Corporate,Standard Class
Office Supplies,1,2,$11,Corporate,Standard Class
Office Supplies,1,2,$11,Corporate,Standard Class
Office Supplies,1,2,$11,Corporate,Standard Class
Office Supplies,1,2,$11,Corporate,Standard Class
Office Supplies,1,2,$11,Corporate,Standard Class
Office Supplies,1,2,$11,Corporate,Standard Class
Office Supplies,1,2,$11,Corporate,Standard Class
Office Supplies,1,2,$11,Corporate,Standard Class
Office Supplies,1,2,$12,Corporate,Standard Class
Office Supplies,1,2,$12,Corporate,Standard Class
Office Supplies,1,2,$12,Corporate,Standard Class
Office Supplies,1,2,$12,Corporate,Standard Class
Office Supplies,1,2,$12,Corporate,Standard Class
Office Supplies,1,2,$12,Corporate,Standard Class
Office Supplies,1,2,$12,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$13,Corporate,Standard Class
Office Supplies,1,2,$14,Corporate,Standard Class
Office Supplies,1,2,$14,Corporate,Standard Class
Office Supplies,1,2,$14,Corporate,Standard Class
Office Supplies,1,2,$14,Corporate,Standard Class
Office Supplies,1,2,$15,Corporate,Standard Class
Office Supplies,1,2,$15,Corporate,Standard Class
Office Supplies,1,2,$15,Corporate,Standard Class
Office Supplies,1,2,$16,Corporate,Standard Class
Office Supplies,1,2,$16,Corporate,Standard Class
Office Supplies,1,2,$16,Corporate,Standard Class
Office Supplies,1,2,$17,Corporate,Standard Class
Office Supplies,1,2,$17,Corporate,Standard Class
Office Supplies,1,2,$17,Corporate,Standard Class
Office Supplies,1,2,$17,Corporate,Standard Class
Office Supplies,1,2,$18,Corporate,Standard Class
Office Supplies,1,2,$18,Corporate,Standard Class
Office Supplies,1,2,$18,Corporate,Standard Class
Office Supplies,1,2,$19,Corporate,Standard Class
Office Supplies,1,2,$20,Corporate,Standard Class
Office Supplies,1,2,$20,Corporate,Standard Class
Office Supplies,1,2,$21,Corporate,Standard Class
Office Supplies,1,2,$21,Corporate,Standard Class
Office Supplies,1,2,$21,Corporate,Standard Class
Office Supplies,1,2,$21,Corporate,Standard Class
